Mass,compounds,ElementalAssignment
495.2224548,unnamed,unassigned
495.2235402,lignin,CHO
495.2240915,protein,CHONP
495.2265713,protein,CHOS
495.2342605,unnamed,unassigned
495.236642,unsatHC,CHOS
495.2376008,unnamed,unassigned
495.2385898,lignin,CHO
495.2392584,lignin,CHO
495.2519348,unnamed,unassigned
495.2545576,unsatHC,CHO
495.2575186,lignin,CHOS
495.258703,unnamed,unassigned
495.2599592,protein,CHO
495.2605086,protein,CHONP
495.2613431,lipid,CHONSP
495.2630747,protein,CHOS
495.2643213,protein,CHOP
495.2730469,unsatHC,CHOS
495.2743119,protein,CHONS
495.2761738,unsatHC,CHOS
495.2810561,protein,CHO
495.2884752,unnamed,unassigned
495.290817,unsatHC,CHO
495.293804,unsatHC,CHOS
495.2963144,lipid,CHO
495.299647,protein,CHOS
495.3035099,unnamed,unassigned
495.3054995,unsatHC,CHONS
495.3066342,unnamed,unassigned
495.3093259,unnamed,unassigned
495.3125832,unnamed,unassigned
495.3138626,unnamed,unassigned
495.3173944,protein,CHO
495.3187434,unnamed,unassigned
495.32032,unnamed,unassigned
495.3326605,lipid,CHO
495.333302,lipid,CHONP
495.3359915,unnamed,unassigned
495.3455455,unnamed,unassigned
495.3535509,unnamed,unassigned
495.3609833,unnamed,unassigned
495.3621756,lipid,CHONS
495.3627951,unsatHC,CHO
495.3690728,lipid,CHO
495.4053805,lipid,CHO
495.4084162,unnamed,unassigned
495.4418283,lipid,CHO
495.4425499,unnamed,unassigned
495.4431637,unnamed,unassigned
495.6208408,unnamed,unassigned
495.6228094,unnamed,unassigned
495.6494605,unnamed,unassigned
495.6630404,unnamed,unassigned
495.66373,unnamed,unassigned
495.6649405,unnamed,unassigned
495.6665257,unnamed,unassigned
495.6671226,unnamed,unassigned
495.6714779,unnamed,unassigned
495.6797188,unnamed,unassigned
495.6859065,unnamed,unassigned
495.6954177,unnamed,unassigned
495.6974486,unnamed,unassigned
495.6994128,unnamed,unassigned
495.7055144,unnamed,unassigned
495.706415,unnamed,unassigned
495.7070516,unnamed,unassigned
495.7089112,unnamed,unassigned
495.7107249,unnamed,unassigned
495.7116373,unnamed,unassigned
495.7122811,unnamed,unassigned
495.7192095,unnamed,unassigned
495.7227105,unnamed,unassigned
495.7461721,unnamed,unassigned
495.7494128,unnamed,unassigned
495.7535998,unnamed,unassigned
495.7568913,unnamed,unassigned
495.7585306,unnamed,unassigned
495.7633448,unnamed,unassigned
495.7808298,unnamed,unassigned
495.7824358,unnamed,unassigned
495.7876893,condHC,CHONS
495.7884945,condHC,CHONS
495.7910108,unnamed,unassigned
495.7923735,unnamed,unassigned
495.7944515,unnamed,unassigned
495.7954731,unnamed,unassigned
495.7973195,condHC,CHONS
495.8448908,unnamed,unassigned
495.8650915,unnamed,unassigned
495.8667016,unnamed,unassigned
495.8705981,unnamed,unassigned
495.8718007,unnamed,CHONSP
495.8736652,unnamed,unassigned
495.9337676,lignin,CHONS
495.9353532,unnamed,CHONS
495.9380596,condHC,CHONSP
495.9388548,unnamed,CHON
495.9517204,lignin,CHONS
495.9535938,tannin,CHOSP
495.9541575,tannin,CHOSP
495.9783963,condHC,CHONP
496.0125712,lignin,CHONS
496.0152326,tannin,CHONS
496.0158892,condHC,CHON
496.0210784,condHC,CHON
496.0249867,condHC,CHON
496.0256729,tannin,CHOP
496.0384604,lignin,CHONSP
496.0515374,tannin,CHONS
496.0522627,condHC,CHON
496.061181,condHC,CHONS
496.0619044,tannin,CHOP
496.0733021,tannin,CHON
496.0739068,lignin,CHONS
496.088681,condHC,CHON
496.1087112,carbohydrate,CHONS
496.1259388,lignin,CHONS
496.1303368,condHC,CHON
496.1339634,carbohydrate,CHONS
496.1415498,carbohydrate,CHON
496.1460469,lignin,CHON
496.1531026,unnamed,unassigned
496.1593266,lignin,CHONSP
496.1622472,lignin,CHONS
496.1628368,carbohydrate,CHON
496.1672616,carbohydrate,CHON
496.1700138,unsatHC,CHONS
496.1709416,condHC,CHON
496.1825789,lignin,CHON
496.1851073,unnamed,unassigned
496.1956983,unsatHC,CHONSP
496.1988606,unsatHC,CHONS
496.2008087,lignin,CHONS
496.2020556,lignin,CHOP
496.2036885,amino_sugar,CHON
496.2047902,protein,CHONS
496.2067187,unsatHC,CHONS
496.2188324,lignin,CHON
496.2193446,protein,CHONP
496.2214483,unnamed,unassigned
496.229908,protein,CHON
496.23996,amino_sugar,CHON
496.2577763,unnamed,unassigned
496.2662044,protein,CHON
496.268991,unnamed,unassigned
496.2737728,lipid,CHONS
496.2763552,protein,CHON
496.3067957,lignin,CHON
496.3088971,unnamed,unassigned
496.3097988,lipid,CHONS
496.5898817,unnamed,unassigned
496.5918289,unnamed,unassigned
496.5969745,unnamed,unassigned
496.6131021,unnamed,unassigned
496.6155047,unnamed,unassigned
496.6168357,unnamed,unassigned
496.6175097,unnamed,unassigned
496.6185351,unnamed,unassigned
496.6282392,unnamed,unassigned
496.6519879,unnamed,unassigned
496.6581273,unnamed,unassigned
496.6594099,unnamed,unassigned
496.6602309,unnamed,unassigned
496.661116,unnamed,unassigned
496.6629992,unnamed,unassigned
496.6637054,unnamed,unassigned
496.6643713,unnamed,unassigned
496.6648996,unnamed,unassigned
496.6668627,unnamed,unassigned
496.6758289,unnamed,unassigned
496.6825202,unnamed,unassigned
496.684772,unnamed,unassigned
496.6863401,unnamed,unassigned
496.6880976,unnamed,unassigned
496.6940452,unnamed,unassigned
496.7021936,unnamed,unassigned
496.7029141,unnamed,unassigned
496.7044537,unnamed,unassigned
496.7053227,unnamed,unassigned
496.7061616,unnamed,unassigned
496.7077307,unnamed,unassigned
496.7118493,unnamed,unassigned
496.7125866,unnamed,unassigned
496.7133923,unnamed,unassigned
496.7208828,unnamed,unassigned
496.7222446,unnamed,unassigned
496.7232904,unnamed,unassigned
496.7237936,unnamed,unassigned
496.7255606,unnamed,unassigned
496.7264616,unnamed,unassigned
496.7276898,unnamed,unassigned
496.7312758,unnamed,unassigned
496.7407502,unnamed,unassigned
496.7413561,unnamed,unassigned
496.7440371,unnamed,unassigned
496.7447072,unnamed,unassigned
496.7455186,unnamed,unassigned
496.7463025,unnamed,unassigned
496.7489906,unnamed,unassigned
496.749799,unnamed,unassigned
496.7504122,unnamed,unassigned
496.7516173,unnamed,unassigned
496.752275,unnamed,unassigned
496.7529687,unnamed,unassigned
496.7539748,unnamed,unassigned
496.7585135,unnamed,unassigned
496.7593118,unnamed,unassigned
496.7602661,unnamed,unassigned
496.7617377,unnamed,unassigned
496.7623611,unnamed,unassigned
496.7632217,unnamed,unassigned
496.7684769,unnamed,unassigned
496.7694517,unnamed,unassigned
496.7706313,unnamed,unassigned
496.7711707,unnamed,unassigned
496.7750395,unnamed,unassigned
496.7764911,unnamed,unassigned
496.7802825,unnamed,unassigned
496.7851309,unnamed,unassigned
496.7859212,unnamed,unassigned
496.7864671,unnamed,unassigned
496.7870854,unnamed,unassigned
496.7885565,unnamed,unassigned
496.7899609,unnamed,unassigned
496.7906667,condHC,CHOS
496.7917614,unnamed,unassigned
496.7944018,unnamed,unassigned
496.7955383,unnamed,unassigned
496.7962807,unnamed,unassigned
496.7995468,unnamed,unassigned
496.8001832,unnamed,unassigned
496.802295,condHC,CHONS
496.803923,unnamed,unassigned
496.8066482,unnamed,unassigned
496.807828,unnamed,unassigned
496.8085758,condHC,CHOS
496.8091036,condHC,CHOS
496.813452,unnamed,unassigned
496.8149551,unnamed,unassigned
496.8164051,unnamed,unassigned
496.8170402,condHC,CHONS
496.8181924,unnamed,unassigned
496.8303467,unnamed,unassigned
496.8322534,unnamed,unassigned
496.8335325,unnamed,unassigned
496.836641,unnamed,unassigned
496.8372797,condHC,CHONS
496.8380544,condHC,CHONS
496.8388127,condHC,CHONS
496.8404841,tannin,CHONS
496.8422916,condHC,CHOS
496.8428476,condHC,CHOS
496.8613424,unnamed,unassigned
496.8630312,condHC,CHOS
496.8649168,unnamed,unassigned
496.8706815,condHC,CHONSP
496.8739022,condHC,CHONS
496.875347,condHC,CHOSP
496.8768381,condHC,CHOS
496.8789886,unnamed,unassigned
496.8803244,condHC,CHOS
496.8811176,unnamed,CHOSP
496.8853518,condHC,CHONS
496.8978733,condHC,CHOS
496.9053091,unnamed,unassigned
496.9063364,condHC,CHONP
496.9069274,condHC,CHONP
496.9240458,condHC,CHONS
496.9312137,condHC,CHOP
496.9326313,condHC,CHOSP
496.9332712,unnamed,CHOS
496.9343545,tannin,CHOS
496.9386874,unnamed,CHONP
496.939771,condHC,CHONSP
496.9453985,condHC,CHOS
496.9465511,lignin,CHONS
496.9474146,condHC,CHOSP
496.9577911,condHC,CHONP
496.9602719,condHC,CHONS
496.9617209,condHC,CHOP
496.9710096,lignin,CHOS
496.9780392,condHC,CHONS
496.9970641,condHC,CHOS
496.9997607,condHC,CHO
497.0127744,condHC,CHOS
497.015081,condHC,CHO
497.0157105,condHC,CHONP
497.0178457,tannin,CHONS
497.0192783,condHC,CHOP
497.0209368,condHC,CHO
497.0259996,condHC,CHON
497.0292265,condHC,CHONS
497.0337261,condHC,CHOS
497.0342905,condHC,CHOS
497.0360999,condHC,CHO
497.0367482,tannin,CHONP
497.0444621,condHC,CHONS
497.0458487,condHC,CHO
497.0470731,condHC,CHON
497.0491806,condHC,CHOS
497.0513124,condHC,CHO
497.0520003,condHC,CHONP
497.0572703,tannin,CHO
497.070439,condHC,CHOS
497.0710969,condHC,CHOS
497.0724768,condHC,CHO
497.0730662,lignin,CHONP
497.081092,condHC,CHONS
497.0829547,carbohydrate,CHOP
497.0841419,condHC,CHON
497.0848219,condHC,CHOS
497.0855517,condHC,CHOS
497.0865009,unnamed,unassigned
497.0925218,lignin,CHOP
497.0937497,tannin,CHO
497.0947347,lignin,CHOS
497.1019037,carbohydrate,CHOSP
497.1027102,condHC,CHO
497.1066935,condHC,CHOS
497.1075087,unsatHC,CHOS
497.1088307,lignin,CHO
497.1094388,lignin,CHONP
497.1147495,tannin,CHO
497.1176408,condHC,CHONS
497.1182103,condHC,CHO
497.1198359,lignin,CHON
497.1215589,condHC,CHOS
497.1221742,condHC,CHOS
497.122792,unnamed,unassigned
497.1290855,condHC,CHON
497.1300349,lignin,CHO
497.1305771,carbohydrate,CHONP
497.1352043,condHC,CHON
497.1379897,unnamed,unassigned
497.1390759,condHC,CHO
497.1400126,lignin,CHONP
497.1425054,lignin,CHOS
497.1431342,lignin,CHOS
497.145157,lignin,CHO
497.1456703,lignin,CHO
497.1463287,lignin,CHOS
497.1486814,lignin,CHOS
497.152755,lipid,CHOS
497.1581823,condHC,CHOS
497.1586844,unnamed,unassigned
497.1592512,unnamed,unassigned
497.1609568,lignin,CHO
497.16322,carbohydrate,CHONP
497.1641209,lignin,CHOS
497.166405,lignin,CHO
497.167427,lignin,CHOS
497.169357,amino_sugar,CHOS
497.1714489,lignin,CHON
497.1720857,lignin,CHONP
497.174582,unnamed,unassigned
497.175628,condHC,CHO
497.1764567,lignin,CHONP
497.1771261,unnamed,unassigned
497.1793986,lignin,CHOS
497.1801927,unnamed,unassigned
497.1814901,lignin,CHO
497.18231,lignin,CHONP
497.1874396,amino_sugar,CHO
497.1882136,protein,CHOS
497.1947985,unsatHC,CHOS
497.1955743,unnamed,unassigned
497.1971966,lignin,CHO
497.1985277,amino_sugar,CHON
497.2002042,lignin,CHOS
497.2027806,lignin,CHO
497.2040345,lipid,CHOS
497.2058534,protein,CHOS
497.2081617,lignin,CHON
497.2144199,lignin,CHON
497.2158383,unsatHC,CHOS
497.2166143,unnamed,unassigned
497.2178764,lignin,CHO
497.2188075,protein,CHONP
497.2311612,unnamed,unassigned
497.2317046,unnamed,unassigned
497.2335802,lignin,CHO
497.2348829,amino_sugar,CHON
497.2365947,lignin,CHOS
497.2378741,unnamed,unassigned
497.2391062,protein,CHO
497.239744,protein,CHONP
497.2404157,lipid,CHOS
497.2420648,unnamed,unassigned
497.2427182,protein,CHOS
497.2456218,unnamed,unassigned
497.252145,unsatHC,CHOS
497.252703,unnamed,unassigned
497.2541653,lignin,CHO
497.2549603,lignin,CHO
497.2674933,unnamed,unassigned
497.2699337,unsatHC,CHO
497.2730181,lignin,CHOS
497.274361,unnamed,unassigned
497.2754331,protein,CHO
497.2761253,protein,CHONP
497.2771965,lipid,CHONSP
497.2785471,protein,CHOS
497.2884648,unsatHC,CHOS
497.2905974,lignin,CHO
497.2914303,lipid,CHONP
497.3004061,unnamed,unassigned
497.3028334,lipid,CHONP
497.3119185,lipid,CHO
497.3152627,unnamed,unassigned
497.3249879,unnamed,unassigned
497.3316684,unnamed,unassigned
497.3342653,unnamed,unassigned
497.3392888,lipid,CHONP
497.3403602,unnamed,unassigned
497.3421943,unsatHC,CHO
497.34831,lipid,CHO
497.3513769,unnamed,unassigned
497.3766625,unnamed,unassigned
497.3846712,lipid,CHO
497.3857904,lipid,CHOS
497.3877613,unnamed,unassigned
497.4210805,lipid,CHO
497.4241497,unnamed,unassigned
497.4573984,lipid,CHO
497.4580181,lipid,CHO
497.6188101,unnamed,unassigned
497.6199374,unnamed,unassigned
497.6208152,unnamed,unassigned
497.6610151,unnamed,unassigned
497.6616517,unnamed,unassigned
497.6624389,unnamed,unassigned
497.6639792,unnamed,unassigned
497.6769127,unnamed,unassigned
497.6836446,unnamed,unassigned
497.6958077,unnamed,unassigned
497.7037154,unnamed,unassigned
497.7045308,unnamed,unassigned
497.7050822,unnamed,unassigned
497.7056293,unnamed,unassigned
497.7069959,unnamed,unassigned
497.7093123,unnamed,unassigned
497.7100975,unnamed,unassigned
497.7111081,unnamed,unassigned
497.7131633,unnamed,unassigned
497.7152485,unnamed,unassigned
497.7164829,unnamed,unassigned
497.7289968,unnamed,unassigned
497.747632,unnamed,unassigned
497.7521902,unnamed,unassigned
497.7640163,unnamed,unassigned
497.7651572,unnamed,unassigned
497.7674216,unnamed,unassigned
497.7764455,unnamed,unassigned
497.7772354,unnamed,unassigned
497.7792901,unnamed,unassigned
497.7857632,condHC,CHONS
497.7887483,unnamed,unassigned
497.790485,unnamed,unassigned
497.7918938,unnamed,unassigned
497.7925125,unnamed,unassigned
497.8070641,unnamed,unassigned
497.8078785,unnamed,unassigned
497.815014,condHC,CHONS
497.817076,unnamed,unassigned
497.8362091,unnamed,unassigned
497.8375635,condHC,CHONS
497.8382358,unnamed,unassigned
497.8400132,condHC,CHONS
497.8416308,unnamed,unassigned
497.8675691,unnamed,unassigned
497.8681076,unnamed,CHONS
497.8706985,unnamed,unassigned
497.9308273,lignin,CHONS
497.932165,condHC,CHONS
497.9345024,condHC,CHONS
497.9471751,tannin,CHONS
498.0305545,tannin,CHONS
498.031407,condHC,CHON
498.0539345,lignin,CHOSP
498.0676821,condHC,CHON
498.068185,condHC,CHON
498.0889247,tannin,CHON
498.0922,condHC,CHON
498.0941962,condHC,CHON
498.0950616,condHC,CHONS
498.1042252,lignin,CHON
498.1136537,condHC,CHON
498.117231,condHC,CHONS
498.1253254,lignin,CHON
498.1383155,lignin,CHONS
498.1622338,amino_sugar,CHONP
498.1689954,protein,CHOSP
498.1745694,lignin,CHONS
498.1751002,lignin,CHONSP
498.1778778,lignin,CHONS
498.1828248,carbohydrate,CHON
498.1859348,condHC,CHON
498.2005773,unnamed,unassigned
498.2010897,protein,CHONS
498.2067684,lignin,CHONS
498.2091361,protein,CHON
498.2142091,unsatHC,CHONS
498.2202695,protein,CHONS
498.2222272,unsatHC,CHONS
498.2342503,protein,CHON
498.2369706,unnamed,unassigned
498.2454975,protein,CHON
498.2569082,protein,CHONS
498.2586526,unsatHC,CHONS
498.2708348,protein,CHON
498.2739268,protein,CHONS
498.2819959,protein,CHON
498.2891764,lipid,CHONS
498.3040445,unnamed,unassigned
498.3122078,unsatHC,CHON
498.3185157,lipid,CHON
498.33761,unsatHC,CHON
498.6125402,unnamed,unassigned
498.6131519,unnamed,unassigned
498.6138514,unnamed,unassigned
498.6145848,unnamed,unassigned
498.6156634,unnamed,unassigned
498.6168277,unnamed,unassigned
498.6180972,unnamed,unassigned
498.6188041,unnamed,unassigned
498.6253767,unnamed,unassigned
498.6350577,unnamed,unassigned
498.6383096,unnamed,unassigned
498.6395838,unnamed,unassigned
498.6403567,unnamed,unassigned
498.6417042,unnamed,unassigned
498.6422356,unnamed,unassigned
498.6490682,unnamed,unassigned
498.6512143,unnamed,unassigned
498.6562494,unnamed,unassigned
498.6571407,unnamed,unassigned
498.6578887,unnamed,unassigned
498.6590739,unnamed,unassigned
498.6602097,unnamed,unassigned
498.6609769,unnamed,unassigned
498.6615476,unnamed,unassigned
498.6639974,unnamed,unassigned
498.6729172,unnamed,unassigned
498.680158,unnamed,unassigned
498.6807033,unnamed,unassigned
498.68178,unnamed,unassigned
498.6998789,unnamed,unassigned
498.7005961,unnamed,unassigned
498.7021066,unnamed,unassigned
498.7033321,unnamed,unassigned
498.7045414,unnamed,unassigned
498.7054514,unnamed,unassigned
498.7060321,unnamed,unassigned
498.7092651,unnamed,unassigned
498.7102668,unnamed,unassigned
498.7116815,unnamed,unassigned
498.7180198,unnamed,unassigned
498.724659,unnamed,unassigned
498.7292267,unnamed,unassigned
498.730945,unnamed,unassigned
498.735698,unnamed,unassigned
498.740915,unnamed,unassigned
498.7416504,unnamed,unassigned
498.7423492,unnamed,unassigned
498.7428596,unnamed,unassigned
498.7446386,unnamed,unassigned
498.7467747,unnamed,unassigned
498.7475084,unnamed,unassigned
498.7482436,unnamed,unassigned
498.74886,unnamed,unassigned
498.7520565,condHC,CHOS
498.7538242,unnamed,unassigned
498.7565084,unnamed,unassigned
498.7576253,unnamed,unassigned
498.7596786,unnamed,unassigned
498.7603578,unnamed,unassigned
498.7612635,unnamed,unassigned
498.7655566,unnamed,unassigned
498.7661617,unnamed,unassigned
498.7672992,condHC,CHOS
498.7689096,unnamed,unassigned
498.7721023,unnamed,unassigned
498.773724,unnamed,unassigned
498.7792511,unnamed,unassigned
498.7809714,condHC,CHONS
498.7830182,unnamed,unassigned
498.7837821,unnamed,unassigned
498.7844032,unnamed,unassigned
498.7850775,condHC,CHOS
498.7864954,unnamed,unassigned
498.7883857,condHC,CHOS
498.793436,unnamed,unassigned
498.7956669,unnamed,unassigned
498.7974117,unnamed,unassigned
498.8020749,unnamed,unassigned
498.8037718,unnamed,unassigned
498.8052634,condHC,CHOS
498.8118952,unnamed,unassigned
498.8147801,condHC,CHONS
498.8161544,unnamed,unassigned
498.8170331,condHC,CHONS
498.8272902,tannin,CHOS
498.8292511,condHC,CHONS
498.8319171,condHC,CHONS
498.8326227,condHC,CHONS
498.8332856,condHC,CHONS
498.8346852,unnamed,CHONS
498.8353172,condHC,CHONS
498.8359959,condHC,CHOS
498.8369585,unnamed,unassigned
498.8382047,condHC,CHOS
498.8387578,condHC,CHOS
498.8395241,condHC,CHOS
498.8404079,unnamed,unassigned
498.8570838,condHC,CHOS
498.8585762,condHC,CHOS
498.8590915,unnamed,unassigned
498.8656576,unnamed,unassigned
498.8672695,condHC,CHONS
498.8742677,condHC,CHOS
498.8769398,unnamed,unassigned
498.8790011,lignin,CHOS
498.879531,lignin,CHOS
498.8811066,unnamed,unassigned
498.8853999,condHC,CHONS
498.9013336,condHC,CHONS
498.9028707,condHC,CHONS
498.9038196,condHC,CHONS
498.919953,condHC,CHONSP
498.9207865,unnamed,CHONS
498.9219731,condHC,CHONP
498.9227169,condHC,CHONSP
498.9233456,condHC,CHOSP
498.9280833,condHC,CHOS
498.928838,tannin,CHONSP
498.9295433,condHC,CHOSP
498.9307539,unnamed,unassigned
498.9443931,condHC,CHOSP
498.9567862,condHC,CHONS
498.9582308,condHC,CHONP
498.9587824,condHC,CHOS
498.9595457,condHC,CHONSP
498.9603985,unnamed,CHONS
498.9791306,condHC,CHO
498.9865902,tannin,CHOSP
498.9920158,condHC,CHOS
498.9937518,condHC,CHONS
499.0152813,condHC,CHO
499.0225874,unnamed,unassigned
499.0256528,carbohydrate,CHOS
499.026262,condHC,CHON
499.0284254,condHC,CHOS
499.029683,tannin,CHONS
499.0306338,condHC,CHO
499.0365345,tannin,CHO
499.0411812,tannin,CHOP
499.0474249,tannin,CHON
499.0516892,condHC,CHO
499.0522285,condHC,CHO
499.0546782,unnamed,unassigned
499.0600754,condHC,CHONS
499.0614244,condHC,CHONP
499.0621159,unnamed,unassigned
499.0631233,condHC,CHON
499.064829,condHC,CHOS
499.0663526,lignin,CHONS
499.0672662,condHC,CHO
499.0715416,lignin,CHOP
499.0729148,tannin,CHO
499.0816024,lignin,CHONS
499.0880438,lignin,CHO
499.0897215,lignin,CHONSP
499.0902535,unsatHC,CHOS
499.0910276,carbohydrate,CHONS
499.0917681,lignin,CHOS
499.0969296,condHC,CHONS
